id,customer_age,occupation_type,relationship_status,education_background,has_credit_issue,mortgage_status,personal_loan_status,last_contact_month,day_of_week,contact_time_minutes,contact_attempt_count,days_since_prior_contact,prior_contact_count,prior_outcome_status,economic_activity_change,consumer_price_index,consumer_confidence_index,reference_interest_rate,employment_level_index,accepted_offer,is_repeat_customer,recent_contact_flag
16805,35,admin.,single,basic.4y,unknown,no,no,may,wed,803,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
34944,30,self-employed,single,university.degree,no,no,no,apr,thu,188,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0,0,0
3301,41,technician,married,basic.9y,no,no,no,may,wed,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
17865,29,blue-collar,single,basic.6y,no,no,no,nov,fri,69,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
29606,59,housemaid,married,basic.4y,unknown,no,no,jul,tue,483,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
13722,47,admin.,married,university.degree,no,unknown,unknown,aug,wed,288,1,10,2,failure,-1.7,94.027,-38.3,0.9,4991.6,1,1,1
15197,57,blue-collar,divorced,basic.9y,no,yes,no,jun,tue,177,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
31159,42,blue-collar,married,high.school,no,yes,no,may,wed,597,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0,0
5202,34,admin.,married,university.degree,no,no,no,aug,mon,199,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
18334,39,admin.,married,university.degree,no,yes,no,may,mon,156,7,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0,0
3233,63,unknown,married,unknown,no,yes,no,sep,thu,268,1,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,0,1,0
32189,29,blue-collar,single,basic.9y,no,no,no,may,fri,239,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
38377,54,housemaid,divorced,basic.4y,no,yes,yes,jul,mon,78,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
40056,32,blue-collar,single,basic.9y,unknown,no,no,jul,fri,316,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0,0
10021,31,admin.,single,university.degree,no,no,no,may,wed,90,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
29600,21,admin.,single,high.school,no,yes,no,jul,wed,111,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0,0
26012,46,technician,married,basic.9y,no,yes,no,nov,tue,226,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,1,0
27847,27,blue-collar,single,basic.9y,no,yes,no,jul,thu,64,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0,0
32163,51,blue-collar,married,basic.4y,unknown,yes,no,aug,fri,174,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0,0
5505,37,blue-collar,married,basic.9y,no,yes,yes,may,fri,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
39067,40,blue-collar,married,high.school,no,yes,no,aug,mon,158,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,0,1,1
24202,30,technician,single,high.school,unknown,no,no,aug,mon,481,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
1809,48,technician,married,professional.course,no,no,no,jul,thu,38,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
28548,29,technician,single,university.degree,no,yes,yes,aug,fri,73,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
37136,30,student,single,professional.course,no,no,no,sep,tue,237,2,999,0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,0,0,0
35362,51,admin.,divorced,high.school,no,no,yes,nov,thu,64,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
30296,37,management,married,high.school,no,yes,no,nov,mon,188,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,1,0
36905,58,retired,married,professional.course,no,yes,yes,jun,mon,100,2,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0,0
33513,39,management,married,university.degree,no,unknown,unknown,aug,tue,185,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0,0
15836,38,blue-collar,married,high.school,no,no,no,may,wed,471,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
28193,46,admin.,single,university.degree,no,no,yes,may,mon,195,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0,0,0
31542,40,admin.,divorced,university.degree,no,no,no,jul,mon,206,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
28668,32,self-employed,single,university.degree,no,no,no,jul,thu,590,1,999,2,failure,-2.9,92.469,-33.6,1.072,5076.2,0,1,0
32024,20,blue-collar,married,basic.4y,no,no,yes,jul,tue,285,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
12326,44,services,married,professional.course,no,no,no,aug,mon,186,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0,0
20019,57,blue-collar,married,basic.4y,no,yes,no,jul,thu,305,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
35373,34,technician,married,university.degree,unknown,yes,no,aug,thu,10,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
27902,26,admin.,married,high.school,no,yes,no,apr,mon,90,10,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,0,0,0
27749,38,entrepreneur,married,university.degree,no,yes,no,may,fri,167,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
7756,44,technician,divorced,professional.course,no,no,no,jun,thu,112,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0,0
33075,44,management,married,university.degree,unknown,no,no,may,tue,730,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
19227,44,services,married,high.school,no,no,no,may,fri,263,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,1,0
8794,32,services,married,high.school,no,no,no,may,tue,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
15309,40,blue-collar,married,basic.6y,unknown,no,no,may,tue,182,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
17962,33,technician,married,university.degree,no,no,no,nov,wed,200,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
31165,33,admin.,married,university.degree,no,unknown,unknown,aug,mon,73,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
254,40,housemaid,divorced,basic.6y,unknown,yes,no,may,wed,477,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
592,31,entrepreneur,divorced,basic.4y,no,no,no,nov,tue,152,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0,0
969,36,self-employed,divorced,basic.4y,no,no,no,may,fri,212,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
37862,38,admin.,married,university.degree,no,no,no,jun,thu,202,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
33935,45,blue-collar,married,basic.9y,unknown,yes,no,may,wed,142,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
23641,37,blue-collar,married,basic.4y,no,yes,no,jul,tue,226,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
14220,30,technician,single,professional.course,no,yes,no,may,thu,691,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0,0
28984,32,technician,married,high.school,no,no,no,sep,thu,245,1,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,0,0,0
16086,29,unemployed,married,basic.4y,no,no,no,dec,thu,805,1,999,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,1,0,0
28640,33,admin.,married,university.degree,no,yes,no,may,wed,172,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0,0
1355,35,entrepreneur,single,university.degree,no,no,no,jul,mon,180,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
22710,22,blue-collar,single,basic.6y,unknown,no,yes,may,fri,1073,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0,0
17902,36,blue-collar,married,basic.9y,no,no,no,may,tue,395,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
29174,46,blue-collar,married,high.school,no,no,no,may,mon,11,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0,0
30115,43,blue-collar,married,basic.9y,no,no,no,may,tue,322,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0,0
31851,38,blue-collar,married,basic.4y,unknown,yes,no,jun,tue,119,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
15266,36,self-employed,divorced,professional.course,no,yes,no,aug,wed,157,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
9142,35,admin.,married,university.degree,no,no,no,aug,fri,166,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
7353,29,services,married,high.school,no,no,no,may,wed,614,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
10341,25,student,single,university.degree,no,yes,yes,sep,mon,131,1,999,0,nonexistent,-1.1,94.199,-37.5,0.882,4963.6,0,0,0
32709,57,retired,divorced,basic.9y,no,yes,no,may,tue,69,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,1,0
6688,41,technician,married,high.school,no,no,no,may,fri,257,6,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
37655,52,services,married,high.school,unknown,yes,yes,aug,mon,454,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
38892,42,entrepreneur,married,high.school,no,no,no,aug,fri,332,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
35085,40,housemaid,married,high.school,unknown,yes,no,jun,mon,100,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
5163,28,student,single,high.school,no,yes,no,jul,mon,250,2,6,1,success,-1.7,94.215,-40.3,0.827,4991.6,1,1,1
1493,44,management,single,university.degree,unknown,no,no,jun,fri,215,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0,0
22883,33,blue-collar,single,basic.9y,unknown,yes,no,may,thu,502,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
6356,42,technician,divorced,university.degree,no,no,no,may,tue,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
35628,39,blue-collar,married,basic.9y,no,yes,no,may,fri,8,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
23191,54,technician,married,basic.4y,no,no,no,may,tue,120,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
23643,28,blue-collar,married,basic.6y,unknown,yes,no,may,mon,51,6,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0,0
22759,58,technician,divorced,basic.9y,no,no,no,nov,thu,178,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
10461,37,technician,single,university.degree,no,yes,yes,aug,thu,73,2,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,1
34746,24,admin.,married,unknown,no,yes,yes,jul,wed,130,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
24733,40,technician,married,basic.9y,no,yes,no,jun,fri,235,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
9993,34,services,single,high.school,unknown,no,no,jul,fri,717,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
461,34,services,divorced,high.school,no,no,yes,jul,tue,101,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
14987,35,self-employed,unknown,university.degree,no,no,no,nov,thu,221,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
20153,44,entrepreneur,married,university.degree,no,yes,no,nov,fri,570,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
27908,42,admin.,married,basic.6y,no,no,no,may,tue,60,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
10867,38,self-employed,married,basic.9y,unknown,yes,no,aug,fri,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
21886,37,technician,married,professional.course,no,no,no,jun,fri,26,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
392,44,blue-collar,married,basic.4y,no,yes,no,apr,thu,178,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,0,0
23886,51,services,married,high.school,unknown,yes,no,jun,mon,81,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
23007,29,technician,single,university.degree,no,no,no,jul,wed,159,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0,0
37908,37,admin.,married,university.degree,no,no,yes,aug,mon,170,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
7304,45,technician,divorced,university.degree,no,yes,yes,jun,thu,163,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
10102,43,blue-collar,single,basic.9y,no,yes,no,may,fri,171,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
9730,52,blue-collar,divorced,basic.4y,no,yes,no,apr,thu,291,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0,1,0
2734,39,services,married,high.school,unknown,yes,no,jul,wed,671,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
22171,56,admin.,married,high.school,no,no,no,may,tue,242,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
25555,33,admin.,married,university.degree,no,unknown,unknown,nov,thu,470,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
33965,61,housemaid,married,basic.4y,no,yes,no,oct,wed,238,2,999,2,failure,-1.1,94.601,-49.5,1.016,4963.6,0,1,0
16909,79,retired,married,high.school,no,yes,no,may,thu,196,2,999,0,nonexistent,-1.8,93.876,-40.0,0.699,5008.7,0,0,0
1028,31,technician,single,high.school,no,no,no,aug,tue,191,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0,0
21013,39,technician,married,professional.course,no,yes,no,jul,thu,23,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
35467,29,blue-collar,married,professional.course,no,no,no,jul,wed,378,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0,0
18439,45,admin.,married,university.degree,no,no,no,jul,thu,74,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,0,0,0
10387,35,technician,married,professional.course,unknown,yes,no,aug,mon,189,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
16245,50,blue-collar,married,basic.6y,unknown,no,no,jun,wed,586,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0,0
33759,64,unemployed,married,basic.4y,no,yes,no,nov,thu,427,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0,0,0
21299,39,blue-collar,married,basic.6y,no,yes,no,may,tue,103,1,999,2,failure,-1.8,92.893,-46.2,1.344,5099.1,0,1,0
14105,38,technician,married,university.degree,unknown,yes,no,may,fri,1023,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
9482,48,services,married,basic.4y,no,no,no,may,tue,17,5,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,1,0
31509,30,admin.,married,university.degree,no,yes,no,may,fri,129,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,1,0
1228,31,blue-collar,single,high.school,no,yes,yes,jul,wed,376,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
40410,47,technician,divorced,high.school,no,no,no,jul,thu,393,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
16517,31,services,married,high.school,no,yes,no,jun,wed,591,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0,0
18299,38,entrepreneur,married,basic.9y,no,yes,no,nov,mon,555,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
36790,52,blue-collar,married,basic.4y,unknown,yes,no,may,mon,748,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0,0
33374,44,unemployed,married,basic.9y,unknown,yes,no,jul,wed,73,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
16592,37,technician,married,professional.course,no,no,no,aug,tue,103,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
8588,40,admin.,single,university.degree,no,yes,no,jul,fri,198,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
21674,28,admin.,single,university.degree,no,no,no,oct,fri,317,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0
1083,44,admin.,married,university.degree,unknown,no,no,nov,fri,48,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
31607,22,student,single,basic.9y,no,no,no,mar,fri,84,1,999,1,failure,-1.8,93.369,-34.8,0.653,5008.7,0,1,0
10180,35,blue-collar,married,basic.6y,unknown,yes,no,may,tue,389,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
12302,40,housemaid,single,university.degree,no,yes,no,may,fri,237,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
6944,31,admin.,single,university.degree,unknown,yes,no,aug,tue,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
27102,39,blue-collar,single,university.degree,no,no,no,may,wed,9,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0,0
18470,35,technician,single,university.degree,no,no,no,may,fri,58,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
6845,39,blue-collar,married,basic.9y,unknown,no,no,nov,wed,73,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
38573,38,technician,married,basic.9y,no,no,no,nov,mon,99,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
1595,41,unemployed,single,basic.4y,no,no,no,jun,mon,170,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0,0
24132,51,blue-collar,married,basic.9y,unknown,no,no,jul,mon,41,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
22330,44,management,married,university.degree,no,no,no,may,wed,158,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
14979,38,blue-collar,married,basic.4y,unknown,no,no,jun,thu,149,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
34554,45,blue-collar,married,basic.9y,unknown,no,no,may,thu,525,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
35147,49,technician,divorced,professional.course,no,yes,no,may,tue,130,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
9033,32,admin.,married,university.degree,unknown,unknown,unknown,may,mon,261,56,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
12462,35,admin.,single,university.degree,no,yes,no,may,tue,153,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
15430,26,student,single,high.school,no,no,no,may,wed,95,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0,0
24871,44,housemaid,single,unknown,unknown,yes,yes,may,fri,234,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
9773,42,admin.,married,university.degree,no,unknown,unknown,aug,fri,235,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
28322,35,blue-collar,married,professional.course,no,yes,no,nov,tue,114,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0,0
27949,29,technician,single,professional.course,no,yes,no,aug,thu,94,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0,0
16866,23,student,single,high.school,no,no,no,may,thu,184,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
14476,53,admin.,married,high.school,no,no,no,nov,wed,291,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
7914,39,technician,married,professional.course,no,no,no,may,thu,189,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0,0
28985,30,self-employed,single,university.degree,no,yes,no,nov,thu,151,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
14964,43,blue-collar,married,basic.4y,unknown,yes,yes,may,wed,240,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0,0
15091,68,retired,married,high.school,no,yes,no,oct,tue,88,1,999,2,failure,-3.4,92.431,-26.9,0.744,5017.5,0,1,0
40585,45,technician,divorced,professional.course,no,no,no,aug,tue,706,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
5391,39,admin.,married,high.school,no,no,no,may,fri,229,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
40492,18,student,single,basic.6y,no,yes,no,aug,mon,628,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,0,0
14637,30,management,single,university.degree,no,yes,no,may,wed,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
19434,36,admin.,married,university.degree,no,yes,no,aug,mon,56,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
37725,31,technician,single,professional.course,no,no,no,may,tue,200,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
31420,33,retired,married,high.school,no,yes,no,may,fri,237,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
35253,40,blue-collar,married,basic.9y,unknown,no,no,jun,fri,252,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
11959,37,blue-collar,married,basic.6y,unknown,yes,no,jul,thu,95,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,0,0
28196,31,blue-collar,married,basic.6y,no,no,no,jun,mon,271,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
35114,35,blue-collar,married,basic.9y,no,yes,no,may,tue,74,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
11654,33,unknown,married,unknown,unknown,yes,no,aug,tue,229,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0,0
13165,48,services,married,professional.course,no,yes,no,may,fri,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
23174,58,blue-collar,married,basic.4y,unknown,yes,no,may,thu,101,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
39676,49,self-employed,divorced,unknown,unknown,no,no,apr,fri,660,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0,0,0
18124,51,blue-collar,married,basic.6y,unknown,yes,yes,may,thu,88,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
38829,33,admin.,single,university.degree,no,no,yes,jul,tue,263,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
34930,51,unknown,married,unknown,unknown,yes,no,aug,fri,10,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
17784,60,retired,married,university.degree,unknown,yes,no,aug,mon,368,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0,0
38198,26,student,single,basic.9y,no,no,yes,mar,mon,889,4,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,0,0,0
15973,47,retired,single,basic.6y,unknown,yes,yes,jul,mon,431,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
18821,52,technician,married,professional.course,no,no,no,aug,thu,67,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
15874,55,admin.,married,high.school,no,no,no,oct,mon,317,2,10,3,success,-1.1,94.601,-49.5,0.977,4963.6,0,1,1
23109,52,entrepreneur,single,university.degree,unknown,yes,no,nov,mon,77,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
3207,36,entrepreneur,married,university.degree,no,no,yes,jul,wed,56,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
6353,45,technician,married,basic.9y,unknown,no,no,jul,thu,31,22,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
26787,34,admin.,married,university.degree,no,no,no,may,fri,377,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
39768,37,services,single,high.school,no,no,no,may,wed,150,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0,0
10056,38,technician,single,professional.course,no,no,no,may,wed,127,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
18934,40,management,married,unknown,no,no,yes,jun,fri,17,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
38399,34,technician,married,university.degree,no,no,no,may,tue,200,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
15808,25,blue-collar,single,basic.9y,no,yes,no,jul,tue,159,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
7731,47,entrepreneur,married,professional.course,no,unknown,unknown,may,mon,44,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0,0
10957,29,services,married,high.school,no,no,no,may,fri,76,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
7604,53,management,married,university.degree,no,no,no,nov,fri,137,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
3399,29,self-employed,married,high.school,no,no,no,jun,mon,238,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
9912,55,retired,married,professional.course,no,yes,no,jun,thu,147,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0,0
5834,31,admin.,single,high.school,no,no,no,jul,wed,75,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
